username,rating,helpful,total,date,title,review
doonkovlog,10,3,9,21 June 2018," Haters are gonna hate... but Creators gotta create
",but I just can not get myself to give it a 9/10 WITHOUT a good reason ...
doonkovlog,10,3,9,21 June 2018," Haters are gonna hate... but Creators gotta create
","And I don""t have one ."
doonkovlog,10,3,9,21 June 2018," Haters are gonna hate... but Creators gotta create
","Here""s my spoiler free take ... My opinion : it was insanely entertaining ! With the film still fresh on my mind , I""m just processing everything that took place within it""s two hour run time ."
doonkovlog,10,3,9,21 June 2018," Haters are gonna hate... but Creators gotta create
","My only microscopic complaint is ... ... I suppose it felt like it might""ve ended too abruptly ."
doonkovlog,10,3,9,21 June 2018," Haters are gonna hate... but Creators gotta create
","Nevertheless , this is a really really GOOD animated film , slightly mature in some moments , but very intricately pieced together , and well done ."
doonkovlog,10,3,9,21 June 2018," Haters are gonna hate... but Creators gotta create
",It is a very satisfying sequel to the original .
doonkovlog,10,3,9,21 June 2018," Haters are gonna hate... but Creators gotta create
",You WILL laugh a lot . I hope .
doonkovlog,10,3,9,21 June 2018," Haters are gonna hate... but Creators gotta create
",Thanks for reading my spoiler free review .
doonkovlog,10,3,9,21 June 2018," Haters are gonna hate... but Creators gotta create
",XD SPOILERS FROM HERE ON OUT .
doonkovlog,10,3,9,21 June 2018," Haters are gonna hate... but Creators gotta create
","Okay ... Jack - Jack ... Is clearly the only TRULY incredible one here , amirite ? I mean did he ... Like ACTUALLY , even for just a moment , send Dash and Violet briefly to the other dimension ! ? ! ?"
doonkovlog,10,3,9,21 June 2018," Haters are gonna hate... but Creators gotta create
",AND IT NEVER GETS MENTIONED AGAIN ! ? ? ? ! ? ! Can Jack - jack send other people to the astral dimension or something ? Cause ... THAT needs to be talked about .
doonkovlog,10,3,9,21 June 2018," Haters are gonna hate... but Creators gotta create
","Okay , spoilers done ."
doonkovlog,10,3,9,21 June 2018," Haters are gonna hate... but Creators gotta create
",Please go watch it . Enjoy it .
doonkovlog,10,3,9,21 June 2018," Haters are gonna hate... but Creators gotta create
","Or don""t , if you""re one of those people ."
AlexTheMovieFan,10,3,9,20 June 2018," AMAZING!
",I still like the original
AlexTheMovieFan,10,3,9,20 June 2018," AMAZING!
",but I think the second one is way better .
AlexTheMovieFan,10,3,9,20 June 2018," AMAZING!
",A must see ! # pixarhasdoneitagain
jeandaviddiebo,10,3,9,19 June 2018," Awesome
","Just incredible ! ! ! Loved it perfect sequel , funny , lots of action ."
tlshoaf-04892,10,3,9,18 June 2018," My cheeks are sore from laughing so hard!!!
",I saw this with my 17 year old daughter and 16 year old son for Fathers Day .
tlshoaf-04892,10,3,9,18 June 2018," My cheeks are sore from laughing so hard!!!
",We all absolutely loved it and laughed so much ! Wonderful movie sequel
tlshoaf-04892,10,3,9,18 June 2018," My cheeks are sore from laughing so hard!!!
","and such a treat to see it in Fathers Day with my kids ! Don""t wait to see it ."
tlshoaf-04892,10,3,9,18 June 2018," My cheeks are sore from laughing so hard!!!
","Y""all will be glad y""all did ! ! !"
kev_ken,9,6,24,14 June 2018," Quack
","Awesomeeeeeeee ! After waited for so long , it didn disappoint me"
rmacdonald1980,10,5,19,17 June 2018," Great movie
","Great movie for the family , and a great continuation to the story of the Parr family"
rmacdonald1980,10,5,19,17 June 2018," Great movie
",and they world they live in .
studioAT,2,2,5,22 August 2019," Another subpar Pixar sequel
",While it tried to be too many things
studioAT,2,2,5,22 August 2019," Another subpar Pixar sequel
","and was overlong I found the first "" Incredibles "" entertaining enough to see this second film eventually ."
studioAT,2,2,5,22 August 2019," Another subpar Pixar sequel
","Unfortunately "" Toy Story "" aside Pixar don""t seem to have a great record with sequels ,"
studioAT,2,2,5,22 August 2019," Another subpar Pixar sequel
","and for me this film can be filed in the "" Monster""s Uni / Finding Dory "" camp , because while it""s good , it""s just not great ."
studioAT,2,2,5,22 August 2019," Another subpar Pixar sequel
","There are some nice moments ,"
studioAT,2,2,5,22 August 2019," Another subpar Pixar sequel
","but again , it""s too long , with too much time dedicated to Jack Jack , who wasn""t really that funny the first time around ."
studioAT,2,2,5,22 August 2019," Another subpar Pixar sequel
",It all ends up being a bit predictable .
namar-88343,1,2,5,28 May 2019," boring
","Boring and predictable story similar to the first one it would""ve been better if the child had fought in this movie but no it""s just a few minutes of them fighting ."
namar-88343,1,2,5,28 May 2019," boring
",To conclude the movie is just a remake for the original the family gets deceived by an organization and later discover that the people in the organization are villains and bla bla bla .
thegreenarrow-28184,5,2,5,19 May 2019," Not As good as the first
","Not As good as the first ,"
thegreenarrow-28184,5,2,5,19 May 2019," Not As good as the first
","but its not bad , the plot is not as good ... Its not as memorable of a movie as the first ,"
thegreenarrow-28184,5,2,5,19 May 2019," Not As good as the first
",and my biggest issue with it was it needed to be shorter .
thegreenarrow-28184,5,2,5,19 May 2019," Not As good as the first
","I also feel like the time gap between the two movies should of been in real time , which would of let us see older versions of the kids , which would of been cool to see !"
jthatcher-13532,4,2,5,15 December 2018," It was ok
",It was alright movie .
jthatcher-13532,4,2,5,15 December 2018," It was ok
","It was entertaining for the fact that it was the incredibles ,"
jthatcher-13532,4,2,5,15 December 2018," It was ok
",but it was also very predictable .
jthatcher-13532,4,2,5,15 December 2018," It was ok
",The moment villain first showed upon knew the rest of the story even though they tried to make it a surprise .
jthatcher-13532,4,2,5,15 December 2018," It was ok
",They could have done without the epileptic scenes too .
jthatcher-13532,4,2,5,15 December 2018," It was ok
",I was also disappointed in the content they put in it . I know it was PG
jthatcher-13532,4,2,5,15 December 2018," It was ok
",but when I see a animated Disney movie I expect there not to be swearing
jthatcher-13532,4,2,5,15 December 2018," It was ok
",and misusing the Lords name .
Randy_Dreammaker,5,2,5,11 December 2018," Almost Incredible
","I have to agree with other reviewers , the beginning of the movie started out with the same energy , look and sound as the original which was an excellent movie ."
Randy_Dreammaker,5,2,5,11 December 2018," Almost Incredible
","Unfortunately , the new look of this film using 3D computer rendering doesn""t have the same flare or look as The Incredibles ."
Randy_Dreammaker,5,2,5,11 December 2018," Almost Incredible
","Instead it looks a little old and the rendering isn""t the best quality ."
Randy_Dreammaker,5,2,5,11 December 2018," Almost Incredible
",This film would have looked a lot better if it had stuck with the more legendary cartoon animation look .
Randy_Dreammaker,5,2,5,11 December 2018," Almost Incredible
","Vocally , the characters like the energy and quality of the original ."
Randy_Dreammaker,5,2,5,11 December 2018," Almost Incredible
","I guess fourteen years really makes a big difference , that makes sense ."
Randy_Dreammaker,5,2,5,11 December 2018," Almost Incredible
","Again , the beginning of the film , before it switched over the to this new older style of 3D rendered animation has the punch and original sound quality ,"
Randy_Dreammaker,5,2,5,11 December 2018," Almost Incredible
",but loses it the moment the shift occurs .
Randy_Dreammaker,5,2,5,11 December 2018," Almost Incredible
",My best assumption is the first few minutes were created much earlier .
Randy_Dreammaker,5,2,5,11 December 2018," Almost Incredible
","Additionally , Elastigirl sounds like she has a lisp , that was present in the original version - again probably due to the length of time that has passed for the voice actors ."
Randy_Dreammaker,5,2,5,11 December 2018," Almost Incredible
",Audio is also the result of lower quality recording production .
Randy_Dreammaker,5,2,5,11 December 2018," Almost Incredible
","The storyline following other in the steps of other movies like Fast and Furious and Ghost Busters III which effeminate films which were originally not written or developed around that theme , diminishes the overall quality of the series ."
Randy_Dreammaker,5,2,5,11 December 2018," Almost Incredible
","Seeing worn out , lack luster Mr. Incredible with occasionally clips sitting at home baby sitting and the kids doing nothing other than whining and complaining at home , is really disappointing ."
Randy_Dreammaker,5,2,5,11 December 2018," Almost Incredible
",Not even a nice try .
da-20457,10,2,5,30 November 2018," Cheeky!
",10/10 just for Johnny Quest . A nice surprise . Took me way back .
user-651-726996,8,2,5,8 November 2018," Well worth the wait, really!
","Apart from Elastigirl""s dialogues being spoken by a toothless woman or by someone who has got a marble under her tongue , this sequel after so many years is worth the wait ."
user-651-726996,8,2,5,8 November 2018," Well worth the wait, really!
","Yes , it is not extraordinary"
user-651-726996,8,2,5,8 November 2018," Well worth the wait, really!
","but the story feels more real and there""s more issues of women doing non home chores while the man becomes the home maker ."
user-651-726996,8,2,5,8 November 2018," Well worth the wait, really!
",The baby is stunningly cute .
user-651-726996,8,2,5,8 November 2018," Well worth the wait, really!
","Well , at least the story is good on the home side"
user-651-726996,8,2,5,8 November 2018," Well worth the wait, really!
","but on the work front , it is definitely below ordinary ."
user-651-726996,8,2,5,8 November 2018," Well worth the wait, really!
","The film , though didn""t disappoint me . It was a fun ride ."
legalgal-1,6,2,5,20 August 2018," We Waited 14 Years for This?!
",I was THRILLED when I found out a sequel was finally being made . I was so excited !
legalgal-1,6,2,5,20 August 2018," We Waited 14 Years for This?!
","But when I saw this , I was really disappointed ."
legalgal-1,6,2,5,20 August 2018," We Waited 14 Years for This?!
","The villain was telegraphed so much there wasn""t any mystery to who it was ."
legalgal-1,6,2,5,20 August 2018," We Waited 14 Years for This?!
","The same gags from the first one were used in this one , so there was no mystery , no surprise ."
legalgal-1,6,2,5,20 August 2018," We Waited 14 Years for This?!
","The special effects for Frozone were fantastic , but .... Yay ."
legalgal-1,6,2,5,20 August 2018," We Waited 14 Years for This?!
","There wasn""t anything different or even additional to his character ."
legalgal-1,6,2,5,20 August 2018," We Waited 14 Years for This?!
","Jack - Jack was funny ,"
legalgal-1,6,2,5,20 August 2018," We Waited 14 Years for This?!
","but in a 2 - plus - hour movie , there needed to be more laughs ."
legalgal-1,6,2,5,20 August 2018," We Waited 14 Years for This?!
","Slow , boring , and nothing new ."
legalgal-1,6,2,5,20 August 2018," We Waited 14 Years for This?!
","Maybe it""s because I was expecting so much that I was so disappointed ."
dhorlock-75779,8,2,5,8 August 2018," Fragile masculinity beware
","This isn""t a feminist movie ."
dhorlock-75779,8,2,5,8 August 2018," Fragile masculinity beware
","Yes , the female role takes lead for the first 3rd or so of the movie ,"
dhorlock-75779,8,2,5,8 August 2018," Fragile masculinity beware
","but it""s a film about parents having faith and pride in their children ."
dhorlock-75779,8,2,5,8 August 2018," Fragile masculinity beware
",Watched it with my 4 year old daughter who loved it .
dhorlock-75779,8,2,5,8 August 2018," Fragile masculinity beware
","I don""t remember the plot of the first one tbh ,"
dhorlock-75779,8,2,5,8 August 2018," Fragile masculinity beware
",but this was pretty good + the script was good . A good family movie
E161TZ,10,2,5,30 July 2018," Loved it, loved it, loved it!!!
",This is the best film I have watched in the whole of 2018
E161TZ,10,2,5,30 July 2018," Loved it, loved it, loved it!!!
","and I think it will be the best film I""ve watched this entire decade ."
E161TZ,10,2,5,30 July 2018," Loved it, loved it, loved it!!!
","I""ve waited nearly 14 years for this sequel"
E161TZ,10,2,5,30 July 2018," Loved it, loved it, loved it!!!
",and it did not disappoint .
E161TZ,10,2,5,30 July 2018," Loved it, loved it, loved it!!!
","It""s just a family who happen to be superheroes , just going about an ordinary life , paying bills , going to school , taking out the trash , doing homework etc , the graphics , music , design , editing , special effects etc , etc , etc are awesome , simply awesome , as soon as it finished I wanted to watch it again it was that good ."
E161TZ,10,2,5,30 July 2018," Loved it, loved it, loved it!!!
","Take it for what it is , it""s the best spy , superhero , family film you will watch , I finish my review by saying this , I wish I was super ! Enjoy this film !"
davinabanks,9,2,5,23 July 2018," You will LAUGH OUT LOUD
",We watched this with our 7yo boy
davinabanks,9,2,5,23 July 2018," You will LAUGH OUT LOUD
","and we didn""t stop laughing ."
davinabanks,9,2,5,23 July 2018," You will LAUGH OUT LOUD
",Every Parent will relate to the scenarios and 7yo laughed at the child jokes .
davinabanks,9,2,5,23 July 2018," You will LAUGH OUT LOUD
",This really is a perfect family comedy with action and crime solving ! Loved it !
philipfalzer,9,2,5,19 July 2018," Yeah Pixar...
","All the chauvinism that I as a child already saw in "" The Incredibles "" seems to have been fixed here ."
philipfalzer,9,2,5,19 July 2018," Yeah Pixar...
","Same formula and same dilemmas ,"
philipfalzer,9,2,5,19 July 2018," Yeah Pixar...
","but reworked for a new experience "" Girl Power "" ."
philipfalzer,9,2,5,19 July 2018," Yeah Pixar...
","The big surprise this time was obviously the baby , who was previously forgotten in the first film ."
philipfalzer,9,2,5,19 July 2018," Yeah Pixar...
","Great "" time "" of humor ! With great powers comes great laughs ."
philipfalzer,9,2,5,19 July 2018," Yeah Pixar...
","Yeah , Pixar has the power to make the sequels better than the original movies ."
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
","I see people criticizing The Incredibles 2 for it""s apparent "" foul language """
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
","and for how "" it""s not suitable for smaller children ."
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
",""" In the first movie we literally see a man jump from a 10 + story , city building with the intent of taking his own life , for some reason that""s better for your children than them hearing some characters using words like "" damn "" and "" hell "" in commonly used phrases ; or the parents becoming so called "" zombies "" for a short time ."
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
",Are you kidding me ? That is the most absurd criticism I ever heard and really goes to show how much people are sheltering their children nowadays .
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
","I wouldn""t even say this movie was "" darker "" than the first movie ."
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
","If you go back and look at the fist films plot , it""s about how superheros can""t do what is morally right because of corporate heads who only care about money ."
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
",This is dark in of itself .
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
",The start of this movie was almost the same as the first .
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
",Superheros who ca nt do their jobs get a random invitation to do superhero stuff again .
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
","This time , instead of Mr. Incredible doing all the superhero stuff Elastigirl gets the spotlight , while Mr. Incredible is at home babysitting the kids ."
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
",The villain in this film is much weaker than Syndrome from the first movie .
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
",Syndrome had a pretty okay reason for wanting to do the bad stuff he did .
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
","Unlike the villain in this movie , who just came off very petty and pathetic ."
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
","Even the new superheros who were introduced didn""t not play a well enough role in the movie ."
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
","We barely saw them , let alone saw their powers used in a well enough fashion for them to be considered cool superhero characters like they should be ."
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
","I""d honestly say the best parts in this movie were when Mr. Incredible was trying to be the best dad he could be , by trying to fix his daughters relationship and taking care of Jack Jack ."
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
","The animation , colours , and everything visually was far , far superior of course"
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
","but , unfortunately that was the only thing better about this than the first ."
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
","That being said , was this a bad movie ? No ."
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
",Was it entertaining ? Yes .
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
","I""m simply comparing it to the crazy standards the first movie was able to set"
aydengex,6,2,5,19 July 2018," 'Incredibles 2' Thoughts and Opinions.
","and I don""t think this movie was original enough or innovative enough to exceed those standards ."
davidandrescachaco,10,2,5,9 July 2018," It was worth the waiting
","It was worth it the 14 years of waiting , go and watch it if you haven""t"
AdrienneGrayceMusic,9,2,5,1 July 2018," Almost Perfect
",I loved the first one and Part 2 is no exception .
AdrienneGrayceMusic,9,2,5,1 July 2018," Almost Perfect
","I""m not usually and animated film person ,"
AdrienneGrayceMusic,9,2,5,1 July 2018," Almost Perfect
",but I enjoyed this .
AdrienneGrayceMusic,9,2,5,1 July 2018," Almost Perfect
",The only complaint I have about the film is the voice of Elastigirl or Violet .
AdrienneGrayceMusic,9,2,5,1 July 2018," Almost Perfect
","I love the uniqueness of Holly Hunter""s voice ,"
AdrienneGrayceMusic,9,2,5,1 July 2018," Almost Perfect
","but it doesn""t suit the character of a superhero mother ."
AdrienneGrayceMusic,9,2,5,1 July 2018," Almost Perfect
",Same goes for the voice of Violet .
AdrienneGrayceMusic,9,2,5,1 July 2018," Almost Perfect
","It""s sort of off - putting for me ."
AdrienneGrayceMusic,9,2,5,1 July 2018," Almost Perfect
","To have an animated film be perfect , I believe its imperative to have the voice match the character ."
AdrienneGrayceMusic,9,2,5,1 July 2018," Almost Perfect
","Other than that , the film is great ."
AdrienneGrayceMusic,9,2,5,1 July 2018," Almost Perfect
",It was well worth the wait for this one .
AdrienneGrayceMusic,9,2,5,1 July 2018," Almost Perfect
",Very action - packed .
AdrienneGrayceMusic,9,2,5,1 July 2018," Almost Perfect
",My fave character is jack - Jack .
AdrienneGrayceMusic,9,2,5,1 July 2018," Almost Perfect
","If you haven""t seen it , I would recommend it ,"
AdrienneGrayceMusic,9,2,5,1 July 2018," Almost Perfect
",and be sure to watch in 3d !
cwornum,10,2,5,27 June 2018," Seizure Warning
","Amazing , I would see it again ."
cwornum,10,2,5,27 June 2018," Seizure Warning
",Better story line than the first one .
cwornum,10,2,5,27 June 2018," Seizure Warning
",Absolutely amazing and I would recommend everyone to see this .
cwornum,10,2,5,27 June 2018," Seizure Warning
","Although , if you have seizures I would not recommend this !"
kenyae-cagle,10,2,5,25 June 2018," Perfect Movie
","I loved this movie it took 14 years ,"
kenyae-cagle,10,2,5,25 June 2018," Perfect Movie
",but it was so worth it .
kenyae-cagle,10,2,5,25 June 2018," Perfect Movie
","I had a great time watching this movie with the equal balance of feminism ,"
kenyae-cagle,10,2,5,25 June 2018," Perfect Movie
","but also , equality between the male and female parents ."
kenyae-cagle,10,2,5,25 June 2018," Perfect Movie
",It was a balanced movie with good comedy
kenyae-cagle,10,2,5,25 June 2018," Perfect Movie
",and hit me with a surprising twist with who the villain was .
kenyae-cagle,10,2,5,25 June 2018," Perfect Movie
",This was absolutely beautiful .
kenyae-cagle,10,2,5,25 June 2018," Perfect Movie
","Showing baby Jack""s personality and powers which was way more awesome ."
kenyae-cagle,10,2,5,25 June 2018," Perfect Movie
",It was even better to see the kids save their parents with their powers and skills .
kenyae-cagle,10,2,5,25 June 2018," Perfect Movie
",I loved this movie and the rush of it .
robbyraiderfan,10,4,14,17 June 2018," Please spend the money to see it
","Go see it .... Just do it ! You won""t be upset that you did .... It""s for everyone and it""s the best Idk I can""t say enough about this movie"
byson5186,10,4,14,17 June 2018," Incredible Movie!!
","Ever since I saw the first Incredibles , I have been hoping"
byson5186,10,4,14,17 June 2018," Incredible Movie!!
",and waiting for a sequel .
byson5186,10,4,14,17 June 2018," Incredible Movie!!
","The first Incredibles leaves a hint for a sequel ,"
byson5186,10,4,14,17 June 2018," Incredible Movie!!
",and it seemed like a good enough movie for a sequel .
byson5186,10,4,14,17 June 2018," Incredible Movie!!
",After almost 14 - years they finally did a sequel .
byson5186,10,4,14,17 June 2018," Incredible Movie!!
",This sequel starts where the last one left off .
byson5186,10,4,14,17 June 2018," Incredible Movie!!
","Despite years having passed since the first movie came out , the cast hasn""t aged ."
byson5186,10,4,14,17 June 2018," Incredible Movie!!
","This movie also has good direction and writing , as I""ve seen sequels that seem off from their predecessors , however this movie seems to flow in the same direction as The Incredibles ."
byson5186,10,4,14,17 June 2018," Incredible Movie!!
",It will feel like a good continuation of the story .
byson5186,10,4,14,17 June 2018," Incredible Movie!!
","It will be nice to see a Super Hero family we remember so well from 14 - years ago ,"
byson5186,10,4,14,17 June 2018," Incredible Movie!!
","and a family that is like as iconic as The Simpsons , ( also a family that doesn""t age ) , on screen again in action ."
byson5186,10,4,14,17 June 2018," Incredible Movie!!
","I""m sure you""ll be very entertained by the action ! ! I ought to say that the baby Jack Jack has more of a role in this movie ."
byson5186,10,4,14,17 June 2018," Incredible Movie!!
","What I think is probably the most memorable scene from the original movie , would probably be the bonus scene on the menu , "" Jack Jack Attack "" with Jack Jack and the babysitter , Kari ."
byson5186,10,4,14,17 June 2018," Incredible Movie!!
","You""ll remember that scene with Jack Jack in this movie ."
byson5186,10,4,14,17 June 2018," Incredible Movie!!
",I felt like this movie had a better plot and better direction than the original Incredibles .
byson5186,10,4,14,17 June 2018," Incredible Movie!!
","You""ll feel for the characters and The Incredibles do a great job in presenting a super hero family that also at times tries to be normal ,"
byson5186,10,4,14,17 June 2018," Incredible Movie!!
",and has certain normal things to work out which can seem like real life .
byson5186,10,4,14,17 June 2018," Incredible Movie!!
","If you liked the first Incredibles , definitely watch this one ."
byson5186,10,4,14,17 June 2018," Incredible Movie!!
","I""m sure you""ll be entertained by the action ."
byson5186,10,4,14,17 June 2018," Incredible Movie!!
",You probably would agree with me that unlike a lot of other sequels this movie seems On Parr with the first one .
byson5186,10,4,14,17 June 2018," Incredible Movie!!
",Get it On Parr ? The Incredibles last name is Parr .
byson5186,10,4,14,17 June 2018," Incredible Movie!!
","After seeing this movie , I""m hoping for an Incredibles 3 ! ! Of all the Pixar characters , I feel like they are the most worthy characters for a sequel ."
byson5186,10,4,14,17 June 2018," Incredible Movie!!
",I give it a 10/10 ! !
bementar,10,4,14,15 June 2018," Threading the line of for parents and their children
",The bar was set high .
bementar,10,4,14,15 June 2018," Threading the line of for parents and their children
",The Incredibles 2 does not disappoint .
bementar,10,4,14,15 June 2018," Threading the line of for parents and their children
",It remains true to the spirit of the first movie without a reliance on recycled material .
bementar,10,4,14,15 June 2018," Threading the line of for parents and their children
","Perhaps even exceeding its predecessor , which is seldom a small feat ."
bementar,10,4,14,15 June 2018," Threading the line of for parents and their children
","It is a rare sequel that can stand on it""s own without reliance upon the original , one that wasn""t made purely as a cash grab ,"
bementar,10,4,14,15 June 2018," Threading the line of for parents and their children
",but for love of a story .
bementar,10,4,14,15 June 2018," Threading the line of for parents and their children
","There is no doubt that the writers , animators , and voice talent enjoyed every moment working with this film -"
bementar,10,4,14,15 June 2018," Threading the line of for parents and their children
",and it was a joy for them to share their work once again with the audience .
bementar,10,4,14,15 June 2018," Threading the line of for parents and their children
","In fact , the cast goes so far as to thank the audience for sharing in their work rather than denigrating them ."
bementar,10,4,14,15 June 2018," Threading the line of for parents and their children
",This is in no way Finding Dory -
bementar,10,4,14,15 June 2018," Threading the line of for parents and their children
",and that is very much a good thing .
angelaszhu,10,4,15,15 June 2018," Exceeded all of my expectations... just incredible.
",This sequel stands on its own .
angelaszhu,10,4,15,15 June 2018," Exceeded all of my expectations... just incredible.
","It""s a great second movie to the fantastic first ."
angelaszhu,10,4,15,15 June 2018," Exceeded all of my expectations... just incredible.
",It has a unique and creative plot
angelaszhu,10,4,15,15 June 2018," Exceeded all of my expectations... just incredible.
","and although it""s not as sophisticated as the plot of the original movie , the writing and the characters all speak for the movie itself ."
angelaszhu,10,4,15,15 June 2018," Exceeded all of my expectations... just incredible.
",I was laughing and gasping and crying at all the right moments . Just perfect .
angelaszhu,10,4,15,15 June 2018," Exceeded all of my expectations... just incredible.
",Brad Bird does it again .
stanton-sweeney,10,4,15,15 June 2018," Absolutely amazing
","After 14 years , I must say this was so worth the wait ."
stanton-sweeney,10,4,15,15 June 2018," Absolutely amazing
","Everything I expected and more ! ! I""m definitely going to see it again this weekend"
dieselrobbins,5,3,10,28 November 2018," Pixar's most average movie ever made
","Although this movie had good animation , cinematography , voice acting , good jokes , and the fight scenes where enjoyably , I can""t say this movie is amazing by any means ."
dieselrobbins,5,3,10,28 November 2018," Pixar's most average movie ever made
","It""s plot is a near beat by beat retelling of the original , the villain is weak as water ,"
dieselrobbins,5,3,10,28 November 2018," Pixar's most average movie ever made
",and it overall felt unspecial and uninspired .
dieselrobbins,5,3,10,28 November 2018," Pixar's most average movie ever made
","Just because it""s made by Pixar doesn""t mean it""s amazing automatically ."
Mork_the_Borg,3,3,10,3 November 2018," All In The Family is back from the dead
","Wow ... That wasn""t expected at all ."
Mork_the_Borg,3,3,10,3 November 2018," All In The Family is back from the dead
","Normally the quality of PIXAR output is really , really good and entertaining ,"
Mork_the_Borg,3,3,10,3 November 2018," All In The Family is back from the dead
","but this was highly disappointing and basically another one of Disney""s cash - cows ( well ... The latter has seemed to work for them ) ."
Mork_the_Borg,3,3,10,3 November 2018," All In The Family is back from the dead
","Yeah , the baby was cute at times ,"
Mork_the_Borg,3,3,10,3 November 2018," All In The Family is back from the dead
","but often the movie felt like watching "" All In The Family "" with Archie Bunker sitting on his couch ."
Mork_the_Borg,3,3,10,3 November 2018," All In The Family is back from the dead
","No idea what this movie was about this time ,"
Mork_the_Borg,3,3,10,3 November 2018," All In The Family is back from the dead
","but it sure as Hell wasn""t PIXAR""s normal quality ."
Mork_the_Borg,3,3,10,3 November 2018," All In The Family is back from the dead
","Most definitely prefer playing the Incredibles 2 LEGO""s game as the movie just didn""t do it for me ."
Mork_the_Borg,3,3,10,3 November 2018," All In The Family is back from the dead
","Sorry guys , you have to do better than this !"
writers_reign,4,3,10,31 July 2018," Inedible
","Apart from vintage Disney - Snow White , Bambi - I tend not to watch animation"
writers_reign,4,3,10,31 July 2018," Inedible
","but I was struck by the way several critics in National newspapers lauded this title and laboured the point that it was as entertaining for adults as it was for children , if not more so ."
writers_reign,4,3,10,31 July 2018," Inedible
",On that basis I gave it a whirl .
writers_reign,4,3,10,31 July 2018," Inedible
","Not having watched the first title I had no idea of who was who , if there were any recurring villains etc ."
writers_reign,4,3,10,31 July 2018," Inedible
","I didn""t even know that - like Superman - they were only part - time super heroes , a typical suburban family who , in times of trouble , are able to assume powere beyond the reach of ordinary citizens ."
writers_reign,4,3,10,31 July 2018," Inedible
",There seemed to be some mileage in a storyline that had the matriarch saving the world whilst the patriarch stayed home
writers_reign,4,3,10,31 July 2018," Inedible
",and played house husband .
writers_reign,4,3,10,31 July 2018," Inedible
","I can""t say that I was moved to dash out in search of other Pixar titles"
writers_reign,4,3,10,31 July 2018," Inedible
",but I did watch to the end .
jwwalrath-227-85487,10,3,10,18 June 2018," Almost as good as the first one
","Being a sequel , I had my expectations in check ."
jwwalrath-227-85487,10,3,10,18 June 2018," Almost as good as the first one
",I was pleasantly surprised at how good this movie was .
jwwalrath-227-85487,10,3,10,18 June 2018," Almost as good as the first one
","Funny thing is a fair portion of the film in theory shouldn""t have been as good as it is ."
jwwalrath-227-85487,10,3,10,18 June 2018," Almost as good as the first one
","The part of the plot mimes Mr. Mom , they basically just switched Mr. Impossible and Elastigirl""s roles , and the same major issue about the superheroes being illegal is rehashed ."
jwwalrath-227-85487,10,3,10,18 June 2018," Almost as good as the first one
","Yet , the dialogue , humor , and character work is so good in this that it doesn""t really matter ."
jwwalrath-227-85487,10,3,10,18 June 2018," Almost as good as the first one
","The animation is Pixar""s best work yet and the action is utterly fantastic ."
jwwalrath-227-85487,10,3,10,18 June 2018," Almost as good as the first one
","A lot of people have complained that the villain wasn""t good enough . I didn""t see that ."
jwwalrath-227-85487,10,3,10,18 June 2018," Almost as good as the first one
","Yeah , Screenslaver is no Syndrome in turns of personality ,"
jwwalrath-227-85487,10,3,10,18 June 2018," Almost as good as the first one
",but the villain had a decent motivation and his mind control technology was appropriately eerie and menacing .
jwwalrath-227-85487,10,3,10,18 June 2018," Almost as good as the first one
","Also , be forewarned that this may not be a movie for younger children ."
jwwalrath-227-85487,10,3,10,18 June 2018," Almost as good as the first one
","Like the first one , it has a surprisingly mature back bone to it , including what is one of the darkest scenes shown in a Pixar film ."
jianamata,10,5,21,14 June 2018," Best Animated Film of the Year!
","After 14 years of waiting , never did I expect this film to exceed my expectations ! The sequel balances the old themes from the the first -"
