movie_title,title,review,rating,helpful,total,date
"I, Tonya"," I, Tonya
","Short and Simple Review by WubsTheFadgerI, Tonya tells the story of Tonya Harding as she grows up to become a professional figure skater and then falls into the depths of controversy. The story is interesting and very entertaining. The story does lose some steam in the middle but towards the end it picks back up. I wish they had gone into her sex tape controversy because it would have added to her story.The acting is very good. Margot Robbie performs very well as Tonya Harding. Sebastian Stan, Julianne Nicholson, Paul Walter Hauser (who is hilarious), and Bojana Novakovic (who is such a sweet lady) all perform very well. Allison Janney delivers the best performance throughout the entire film. Her brutality towards Tonya is so real its scary. She truly deserved the award for Best Actress.The pacing is a little slow and the runtime is overlong.Pros: Interesting and entertaining story, good acting, Margot Robbie's great performance, Allison Janney and her amazing performance, and a good endingCons: The story losses steam in the middle, some slow pacing, and an overlong runtimeOverall Rating; 7.3",7,10,14,25 April 2018
Molly's Game," Molly's Game
","Short and Simple ReviewMolly's Game tells the story of underground exclusive high stakes power club owner named Molly Bloom. The story is extremely interesting and the film captures the interest of the viewer easily. The narration aspect of the film is great and the way it was laid out is perfect. The court room scenes, the poker games, and the ending are all great.The acting is amazing Jessica Chastain and Idris Elda are spectacular. They both command the screen and both give amazing performances. Kevin Costner also performs very well. All the other actors in the film all perform well.The pacing gets a little slow but it is still a very entertaining film. The runtime is overlong though.All in all, this is a solid film that is highly entertaining. Molly's Game is one of the best films of 2017Pros: Interesting and captivating story, great ending, and amazing actingCons: Some slow pacing and an overlong runtimeOverall Rating: 8.2",8,3,5,10 May 2018
Star Wars: Episode VI - Return of the Jedi," Star Wars: Episode VI - Return of the Jedi
","Short and Simple Review by WubsTheFadgerThe third installment in the Star Wars series is the weakest. The film takes a lighter tone and this is its downfall. The story is still very complex and the characters are amazing yet the film has a light tone. The ending is good and the introduction to Yoda is amazing. I am not a big fan of the Ewok scenes only because it feels cheesy.The acting is very good. All the actors in the film perform very well.The pacing is perfect but the runtime is overlong.The special effects are once again amazing, the music is wondrous, and the sound effects are perfect.Even though this film has its flaws, it should be seen by all Star Wars fansPros: Complex story, amazing characters, great special effects, wondrous music, perfect sound effects, great acting, a good ending, and good pacingCons: The light tone is bad, an overlong runtime, the film is a little childish, and the Ewok scenes are cheesyOverall Rating: 8.7",9,1,2,23 May 2018
MASH," MASH
","Short and Simple Review by WubsTheFadgerAlthough it is impudent, bold, and often very funny, it lacks the sense of order (even in the midst of disorder) that seems the special province of successful comedy.Overall Rating: 5.5",5,1,4,10 March 2018
Horrible Bosses," Horrible Bosses
","Short and Simple Review by WubsTheFadgerThe acting throughout the entire film is good. Jason Bateman, Charlie Day, Jennifer Aniston, Kevin Spacey, Jason Sudeikis, and Collin Farrell all do a great job at portraying their respective characters. Jennifer Aniston's character is probably the best only because Jennifer is so freaking hot. The story is fast paced and is very funny with well timed jokes and some over the top humor. The runtime is a little bit lengthy and the ending is kinda cliché.Pros: Great acting, fast pace, well timed humor, and Jennifer Aniston's hot bodyCons : Overlong runtime and a cliché endingOverall Rating: 7.3P.S. This movie left a good enough impression so I will probably watch the second one.",7,2,2,12 January 2018
Life of Pi," Life of Pi
","Short and Simple Review by WubsTheFadgerLife of Pi is a visually stunning film that has some touching and powerful moments. The story is told in a flashback and has some very original content. 
Most of the visuals are very good but there are some that blatantly look like CGI. All in all, I found the ending to be very powerful and that made the film very good.The acting is good. There are only two notable actors throughout the film and that is Suraj Sharma and Irrfan Khan. They both do a great job. I do not intend to sound racist, but the accents used throughout the film get horribly annoying after the first half hour.The pacing is very slow. The film drags one in the first act but picks up towards the conclusion. The runtime is also very overlong.Pros: Good story, powerful ending. Good acting, some good visuals, the tiger CGI, and the orangutan named Orange Juice was awesomeCons: Very slow pacing, an overlong runtime, some ugly CGI, and the accents are very annoyingOverall Rating: 7.4",7,1,2,24 March 2018
Interstellar," Interstellar
","Short and Simple Review by WubsTheFadgerI recently watched this movie on TV for the third time and just had to write a review for it. So here it is.First off, Christopher and Jonathon Nolan has created a complex and inspired story with some very powerful and emotional moments. The story is told slowing but in a way that makes us connect with the genuine and well made characters. The scientific side of the story can be hard to understand but after a second or third viewing everything becomes clear. The amount of foreshadowing and the plot twist are what make the film great. The story is powerful and is Nolan's 3rd best film (The Dark Knight is #1 and Memento is #2).The acting is amazing. Matthew McConaughey gives one of his greatest performances ever. He bring such emotion and raw power to the screen. Jessica Chastain, David Gyasi, Wes Bentley, Michael Caine, and John Lithgow all perform well. Anne Hathaway performs the worst. She is very bland and I have never been a fan of hers anyway.The pacing can seem slow to some, but the story takes its time to tell the story and introduce us to the science and the characters. The runtime is very long at a staggering 2 hours and 49 minutes long. But like I said, the story takes its time to develop ands keeps you involved.The CGI in the film is amazing. Space looks beautiful yet daunting. It looks peaceful yet terrifying.Pros: Inspired story, great use of foreshadowing and a great plot twist, emotional moments, complex science, amazing acting by Matthew McConaughey, good overall acting, good CGI, slow pacing in order to let the story develop, and a slightly unresolved endingCons: Anne Hathaway's dry performance, the pacing can be seen as slow and the runtime is very longOverall Rating: 9.2P.S. Much like Blade Runner 2049, the film takes its time to introduce the world and characters in a deep and complex way. Both films expect the audience to want to be involved in the process of telling the story.",9,2,3,4 March 2018
Forrest Gump," Forrest Gump
","Short and Simple Review by WubsTheFadgerForrest Gump tells the slightly funny yet saddening tale of Forrest Gump. The story is uplifting, sad, brutal, and at times very funny. The characters are unique and genuine. The story flows with ease.The acting is very good. Tom Hanks performs exceptionally well. Robin Wright also performs well. Sally Fields and Gary Sinise both perform with power and presence.The pacing is a little slow and the runtime is a little overlong.One thing I don't like about the film is how Wright's character takes advantage of Forrest so many times and yet, at the end, we are supposed to feel bad for her.Pros: Uplifting yet sad story, unique characters, amazing acting, and some really powerful scenesCons: Slow pacing, an overlong runtime, and how we are supposed to feel bad for Wright's character even though she is a scumbag Overall Rating: 8.7",9,1,1,22 May 2018
Forrest Gump," Forrest Gump
","Short and Simple Review by WubsTheFadgerForrest Gump tells the slightly funny yet saddening tale of Forrest Gump. The story is uplifting, sad, brutal, and at times very funny. The characters are unique and genuine. The story flows with ease.The acting is very good. Tom Hanks performs exceptionally well. Robin Wright also performs well. Sally Fields and Gary Sinise both perform with power and presence.The pacing is a little slow and the runtime is a little overlong.One thing I don't like about the film is how Wright's character takes advantage of Forrest so many times and yet, at the end, we are supposed to feel bad for her.Pros: Uplifting yet sad story, unique characters, amazing acting, and some really powerful scenesCons: Slow pacing, an overlong runtime, and how we are supposed to feel bad for Wright's character even though she is a scumbag Overall Rating: 8.6",9,1,2,23 May 2018
The Godfather: Part II," The Godfather: Part II
","Short and Simple Review by WubsTheFadgerThe Godfather: Part II lives up to the standard of the masterpiece film The Godfather. The story is full of twists and turns and features some of the most dynamic characters ever. The story is full of shocking and devastating moments that keep you enthralled. This film is another masterpiece that's lives up to the Godfather name.The acting is masterful. Al Pacino delivers his best performance as Michael Corleone. Robert De Niro plays young Vito Corleone and he does so with power and originality. Robert Duvall, John Cazale, Diane Keaton, Talia Shire, and many others all perform in a way that adds to the story and showcases their talents.The pacing is perfect. Coppola takes his time setting up the story, setting, and characters. The runtime is over three hours and this can scare the average movie goer.Francis Ford Coppola has created another masterpiece that deserves all of the praise it has earned.Pros: engaging story full of twists and turns, masterful acting, amazing performances by Al Pacino and Robert De Niro, perfect pacing, and wonderful directing by CoppolaCons: The runtime can scare some peopleOverall Rating: 10",10,3,4,16 May 2018
The Lord of the Rings: The Fellowship of the Ring," The Lord of the Rings: The Fellowship of the Ring
","Short and Simple Review by WubsTheFadgerJ.R.R. Tolkien's epic fantasy novel has finally hit the big screen. Peter Jackson has created a film that is spectacular and grand it deserves all the praise and glory. Jackson swiftly enters us into the world of Middle Earth and fluidly shows the characters that are unique and genuine. The story is an epic that deserves to be experienced by all movie watchers. This film is a masterpiece.The acting is amazing. Elijah Wood, Ian McKellen, Orlando Bloom, Sean Astin, Cate Blanchett, Sean Bean, Billy Boyd, Ian Holm, Christopher Lee, Andy Serkis, Dominic Monaghan, Viggo Mortensen, Liv Tyler, and Hugo Weaving were all perfectly cast. They all perform very well.The pacing is perfect and the runtime allows you to enter the fictional world.The special effects are very good and the scenery is beautiful and mesmerizing.Pros: Epic, spectacular, and grand story, unique and genuine characters, amazing acting, perfect character casting, perfect pacing, wonderful special effects, amazing scenery, and a runtime that allows you to enter the worldCons: NoneOverall Rating: 9.9",10,3,3,19 May 2018
Cold Mountain," Cold Mountain
","Short and Simple Review by WubsTheFadgerFirst off, the film delivers a story that is profoundly powerful and heartbreaking. It shows us the needlessness of The Civil War and how it destroyed innocence and purity. The film shows us the drive and power of love and how it can overcome the greatest of odds. The ending is powerful and touching in so many ways.The acting is amazing. Jude Law delivers a stunning performance as a man who overcomes the greatest of odds. Nicole Kidman and Renee Zellweger also perform very well. Brendan Gleeson, Philip Seymour Hoffman, Giovanni Ribisi, Donald Sutherland, Ray Winstone, Kathy Baker, James Gammon, Charlie Hunnam, Jack White, and Cillian Murphy all add so much to the story and the devastation of the Civil War. Natalie Portman's performance really hit home for me. She plays a woman who has lost everything and just wants hope. She is broken and torn. Her performance was stunning.The pacing is a little slow, but I was completely engaged throughout the entire movie. The runtime is a little overlong.Pros: Powerful and heartbreaking story, touching ending, amazing acting, Jude Law's performance, Natalie Portman and her powerful acting, and a great message about loss, love, and warCons: Some slow pacing and an overlong runtimeOverall Rating: 8.4",8,2,3,10 March 2018
Dunkirk," Dunkirk
","Short and Simple Review by WubsTheFadgerChristopher Nolan has delivered another stunning and emotional film. The story is powerful, emotional, and inspired. The story is expertly separated from past, current, and future experiences shared by a few characters. All the characters show various treats from cowardice, courage, honor, pride, and sacrifice. The story can be a little confusing to watch, but after a second viewing it clears things us.The dialogue, or lack of dialogue, is amazing. The facial expressions and use of music to express tone, mood, and intentions are stunning.The acting is great. Tom Hardy, Fionn Whitehead, Mark Rylance, and Cillian Murphy perform the best. Aneurin Bonnard, Barry Keoghan, Tom Glynn-Carney, Jack Lowden, and Harry Styles (surprisingly) also perform well. The dogfight sequences are the best part of the film. The use of practical effects and the amount of extras is what makes the film seem real.The amount of powerful and emotional moments are few, but they are extremely potent. The ending is sobering yet inspiring. It shows us that patriotism and sacrifice can lead to hope.Pros: Powerful story, good dialogue, facial expressions and lack of dialogue are great, amazing acting, Tom Hardy's performance is stunning, dogfight sequences, practical effects and the staggering amount of extras, extremely potent emotional moments, and a great endingCons: The story can be hard to follow at some points and there is a scene about an hour and a half in (Tom Hardy is in a plane over the beach) that looks fakeOverall Rating: 9.0",9,2,6,16 February 2018
Ocean's Eleven," Ocean's Eleven
","Short and Simple Review by WubsTheFadgerThe story is sleek, smart, and complex. The plot is delivered in a fluid and comprehensible way. All in all, the story is fun, intelligent and at times funny.The characters are all very likeable. The acting is very good. George Clooney, Brad Pitt, Bernie Mac, Casey Affleck, Scott Caan, Carl Reiner, Don Cheadle, and Matt Damon all do a great job. Julia Roberts performs the worst.The pacing is fast and the tone light yet exciting. The runtime is a little overlong and there are a few plot holes.Pros: Smart and intelligent story, good mix of humor, great acting, likeable characters, fast pacing, and a light yet exciting tone.Cons: Julia Roberts and her bad acting, an overlong runtime, and some plot holes.Overall Rating: 8.3P.S. This film surprised me a lot. I will definitely be watching the sequel.",8,3,4,7 February 2018
Legends of the Fall," Legends of the Fall
","Short and Simple Review by WubsTheFadgerLegends of the Fall depicts a somber and sorrowful story of loss and a broken family. It deals with the loss of a son, a brother, and a husband. It has some extremely touching and powerful moments. The characters are all unique and have different strengths and weaknesses that further the story. The story is graphic and the ending is heartfelt and genuine. The ending truly made the movie because turns from heartfelt to somber in a matter of moments. The end credits music really helps the movie set in and makes you think about the bond of family.The acting is very good. Anthony Hopkins and Brad Pitt both deliver powerhouse performances. They both convey so much emotion and Brad Pitt really surprised me with this performance. Aidan Quinn, Julia Ormond, Henry Thomas, Karina Lombard, Tantoo Cardinal, and Gordon Tootoosis all perform very well.The pacing is very slow and the runtime is overly long.Pros: Emotional and sorrowful story, great ending, good acting, amazing performances by Anthony Hopkins and Brad Pitt, good cinematography, and a good use of musicCons: Very slow pacing, an overly long runtime, and the film could have been edited down by a lotOverall Rating: 8.1",8,7,10,21 March 2018
Tucker and Dale vs Evil," Tucker and Dale vs Evil
","Short and Simple Review by WubsTheFadgerI only watched this film because of the 7.6 rating on IMdB. I went into it with high hopes because everyone was saying it was funny and fresh. I thought the story had a lot of potential and it did capitalize on some of the parody aspects. The story to me was mostly unfunny.The acting is okay. The hillbilly accents do get annoying after a while.The pacing started off very good but lost some steam towards the end. The runtime is not overlong.The film does use gore and violence in a great way.Pros: Good premise, okay acting, short runtime, a great use of gore, and some funny jokesCons: Poor pacing, okay acting, the hillbilly accent gets annoying, and the story was mostly unfunnyOverall Rating: 6.0",6,1,4,14 April 2018
Avengers: Infinity War," Avengers: Infinity War
","Short and Simple Review by WubsTheFadgerAfter 10 years of character and plot building, we finally get what we have been waiting for. Infinity War is a film of epic proportion that makes first Avengers film look like a small feat. Infinity War has a complex story filled with exquisite fight sequences, humor, and amazing characters. The biggest hurdle for this film was fitting in a lot of characters in only two and a half hours. Anthony and Joe Russo successfully give all the characters a fair amount of screen time and introduces use to the amazingly effective Thanos. The story is filled with emotional moments and has some power when it comes to the reality of Thanos' power.The acting is very good. Robert Downey Jr., Chris Hemsworth, Mark Ruffalo, Chris Evans, Scarlett Johansson, Don Cheadle, Benedict Cumberbatch, Tom Holland, Zoe Saldana, Chadwick Boseman, Karen Gillan, Tom Hiddleston, Paul Bettany, Elizabeth Olsen, Anthony Mackie, Sebastian Stan, Chris Pratt, and many others perform very well. Josh Brolin performs the best in my eyes. He plays Thanos who is extremely complex and is the second-best superhero villain I have ever witnessed behind The Joker. Thanos truly is the best part of the film in my eyes. The pacing is perfect. Infinity War throws us into the action immediately and doesn't let up. The runtime is also perfect.There are a couple of things I didn't like in the film. Peter Dinklage's character looked rather foolish. His accent and the way his character looked made him seem fake. I also didn't like the Wakanda scenes. Their accents are extremely annoying, in my eyes, and some the characters in Wakanda are kinda cringy. All in all, Avengers: Infinity War is a masterclass superhero film. It is the second-best superhero film ever made right behind Christopher Nolan's The Dark Knight. I truly loved it and I am really excited for part two.Pros: Intense, emotional, and heartbreaking story, good humor, amazing characters, very good acting, Josh Brolin as Thanos, Thanos being one of the greatest movie villains ever, great pacing, a good runtime, and how Thanos is a really effective villain throughout the entire filmCons: Peter Dinklage's character is and looks bad and most of the Wakanda scenes and characters are kinda cringyOverall Rating: 9.5P.S. I would recommend watching all the MCU's movies before watching this film. If you don't want to watch them all just watch these: Iron Man, Thor, Captain America: The First Avenger, The Avengers, Captain America: The Winter Soldier, Thor: The Dark World, Guardians of the Galaxy, Avengers: Age of Ultron, Captain America: Civil War, Doctor Strange, and Thor: Ragnarok. This list leaves out seven Marvel films that should be watched but could be skipped. Enjoy!",9,3,8,27 April 2018
Avengers: Infinity War," Avengers: Infinity War
","Short and Simple Review by WubsTheFadgerAfter 10 years of character and plot building, we finally get what we have been waiting for. Infinity War is a film of epic proportion that makes first Avengers film look like a small feat. Infinity War has a complex story filled with exquisite fight sequences, humor, and amazing characters. The biggest hurdle for this film was fitting in a lot of characters in only two and a half hours. Anthony and Joe Russo successfully give all the characters a fair amount of screen time and introduces use to the amazingly effective Thanos. The story is filled with emotional moments and has some power when it comes to the reality of Thanos' power.The acting is very good. Robert Downey Jr., Chris Hemsworth, Mark Ruffalo, Chris Evans, Scarlett Johansson, Don Cheadle, Benedict Cumberbatch, Tom Holland, Zoe Saldana, Chadwick Boseman, Karen Gillan, Tom Hiddleston, Paul Bettany, Elizabeth Olsen, Anthony Mackie, Sebastian Stan, Chris Pratt, and many others perform very well. Josh Brolin performs the best in my eyes. He plays Thanos who is extremely complex and is the second-best superhero villain I have ever witnessed behind The Joker. Thanos truly is the best part of the film in my eyes. The pacing is perfect. Infinity War throws us into the action immediately and doesn't let up. The runtime is also perfect.There are a couple of things a didn't like in the film. Peter Dinklage's character looked rather foolish. His accent and the way his character looked made him seem fake. I also didn't like the Wakanda scenes. Their accents are extremely annoying, in my eyes, and some the characters in Wakanda are kinda cringy. All in all, Avengers: Infinity War is a masterclass superhero film. It is the second-best superhero film ever made right behind Christopher Nolan's The Dark Knight. I truly loved it and I am really excited for part two.Pros: Intense, emotional, and heartbreaking story, good humor, amazing characters, very good acting, Josh Brolin as Thanos, Thanos being one of the greatest movie villains ever, great pacing, a good runtime, and how Thanos is a really effective villain throughout the entire filmCons: Peter Dinklage's character is and looks bad and most of the Wakanda scenes and characters are kinda cringyOverall Rating: 9.0",9,1,4,20 May 2018
2012," 2012
","Short and Simple Review by WubsTheFadgerAt best, it's a nearly three-hour film packed with several tons of clichés whose best features are explosions and general destruction. At worst, it's a gruesome, depressing subject as viewed from the seat of a passing roller coaster.Disaster movies are usually very popular and have long managed to thrill plenty of people with their huge scale and awesome special effects. Since 2012 (which is tied to a much-debated Mayan prophecy that supposedly names that year as the one in which the world will end) is one of the biggest and most spectacular to date, it will no doubt follow suit -- and, in terms of visual effects and clear, exciting filmmaking, it is well done. And the impressive, appealing cast does its level best to read through the third-rate dialogue without too much eye-rolling. But anyone looking for character depth, powerful emotional content, intelligence, poetic images, or personal expression of any kind is advised to look elsewhere.Overall Rating: 1.3",1,3,7,9 March 2018
The Lord of the Rings: The Two Towers," The Lord of the Rings: The Two Towers
","Short and Simple Review by WubsTheFadgerThe sequel to the masterful Lord of the Rings films lives up to its name. The 
Two Towers is another epic created by Peter Jackson. It is grand and the battles are bigger then ever. The dialogue is fluid and the characters are all amazing. The introduction of the people Rohan is amazing. They are all interesting and add so much to the story.The acting is amazing. Elijah Wood, Ian McKellen, Orlando Bloom, Sean Astin, Cate Blanchett, Sean Bean, Billy Boyd, Ian Holm, Christopher Lee, Andy Serkis, John Rhys-Davies, Dominic Monaghan, Viggo Mortensen, Liv Tyler, and Hugo Weaving were all perfectly cast once again. Bernard Hill, Bruce Hopkins, Brad Dourif, Miranda Otto, Karl Urban, and David Wenham are great editions to the cast. They are also perfectly cast in this film.The pacing and runtime are once again perfect.The special effect and scenery are amazing. The battle scenes are insane.Pros: Spectacular and grand story, good introduction to Rohan, great dialogue, genuine characters, amazing acting, great new characters, perfect pacing, great runtime, amazing special effects and scenery, and insane battle scenesCons: NoneOverall Rating: 9.8",10,1,2,19 May 2018
Schindler's List," Schindler's List
","Short and Simple Review by WubsTheFadgerSchindler's List tells the story of Oscar Schindler as he says many Jews during 
World War II. The story is one that leaves you stunned. It is saddening, disturbing, and painful. The horrors of World War II and the brutality of the Nazi party are all clearly seen. The characters are powerfully portrayed and the ending is saddening yet hopeful.The acting is sublime. Liam Neeson gives his best performance ever as Oscar Schindler. Ralph Fiennes also performs extremely well as a despicable and detestable Nazi commander. All of the supporting actors and actresses perform very well.The pacing is slow and the runtime is overlong but Spielberg directs the film with great respect for the victims of this horrible tragedy.Pros: Saddening, disturbing, and painful story, very deep characters, sublime acting, amazing performance by Liam Leeson and Ralph Fiennes, and great directing by SpielbergCons: Some slow pacing and an overlong runtimeOverall Rating: 9.0",9,1,7,19 May 2018
