movie_title,title,review,rating,helpful,total,date
Despicable Me," Good
",A new villain voiced by Steve Carell and the lvely funny minions.Good plot and family entertainment.,6,0,2,17 November 2019
Bruce Almighty," Call me Bruce
","Jim Carrey and Tom Shadyac had done it again.Humor,a piece of romance and special effects make this one of the best comedies of the emperor Carrey.I m sure you'll have fun too.Highlight:The news scene with Evan Baxter.",8,0,0,10 January 2020
Monsters University," Unnessecary
",I loved the first one but this one wasn't necessary.Has its moments but the plot is quite boring.Watch it just once.,5,0,2,17 November 2019
Ben-Hur," Classic epic
","Heston was the one and only Moses and the one and only Ben Hur.3 hours of scenes changing one from the other,nice musci and the top scene chariot race at the end.Highly recommended!",9,0,1,20 April 2020
Toy Story 3," Andy has grown up
","But the main idea still succeeds the hit.New toys,new characters same success.",9,0,0,14 January 2019
Tarzan," Two worlds
","The world of Tarzan and the world of Jane.Killer soundtrack by Collins,veteran voice cast,wonderful drawing.",7,1,1,14 January 2019
Aladdin," Fabulous film with a great musical score
",Robin Williams as the genie steals the show.Wonderful animated characters fantastic music combine together and bring us Aladdin from 1001 nights.A MUST SEE!,9,2,3,14 January 2019
Incredibles 2," Better than the first one
",Helen is now the hero of the family.Focus on the woman character and the new adventure is full of upside downs.With the best scene being the racoon fight.Enjoy!,9,1,1,14 January 2019
Braveheart," 3 hour masterpiece
","Gibson fights for freedom and wins academy award for a fine film with magnificent fight scenes,intrigues and wonderful music from Williams.Sophie Marceau is the queen and Mc Cormak is the fiancee.Don't miss it.I ts difficult to find films like this anymore.",10,1,3,23 February 2020
Pocahontas," Colors of the wind
","First saw it in the cinema 25 yeras ago and I liked it very much.Then I bought it on vidoecassette for my collection.Excellent handdrawing animation,academy award music and fabulous voice casting icluding Mel Gibson makes Pocahontas a true classic.P.S.Don't bother yourself with the sequel,it's a total waste.",8,0,0,7 March 2020
Shark Tale," Boring
",Excellent voice cast but looks like a poor relative to Nemo,5,0,1,19 January 2019
